UserID;Age;Gender;Race;Province;Channel2;record_date;record_time;Hour_SA;Day_Name;Time_bucket;Month_name;Duration_Seconds;Age_group
905064;47;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/03/29;12:50:00;12;Tuesday;Late Morning;March;14;36-50
792937;32;male;black;Gauteng;Channel O;2016/02/15;19:11:00;19;Monday;Evening;February;63;26-35
792937;32;male;black;Gauteng;Trace TV;2016/02/16;13:20:00;13;Tuesday;Early Afternoon;February;759;26-35
792937;32;male;black;Gauteng;ICC Cricket World Cup 2011;2016/02/28;07:30:00;7;Sunday;Early Morning;February;70;26-35
789068;30;male;coloured;Eastern Cape;Trace TV;2016/01/13;21:20:00;21;Wednesday;Evening;January;24;26-35
789068;30;male;coloured;Eastern Cape;Supersport Live Events;2016/01/12;19:03:00;19;Tuesday;Evening;January;236;26-35
819539;0;None;None;None;SuperSport Blitz;2016/03/02;17:23:00;17;Wednesday;Late Afternoon;March;0;Under 18
819539;0;None;None;None;Supersport Live Events;2016/03/06;16:27:00;16;Sunday;Late Afternoon;March;12;Under 18
819539;0;None;None;None;Africa Magic;2016/02/28;22:09:00;22;Sunday;Evening;February;0;Under 18
819539;0;None;None;None;Break in transmission;2016/03/01;21:44:00;21;Tuesday;Evening;March;0;Under 18
809374;25;male;white;Gauteng;Channel O;2016/02/19;21:23:00;21;Friday;Evening;February;0;18-25
809374;25;male;white;Gauteng;Trace TV;2016/02/21;20:07:00;20;Sunday;Evening;February;216;18-25
809374;25;male;white;Gauteng;Supersport Live Events;2016/02/19;19:21:00;19;Friday;Evening;February;220;18-25
809374;25;male;white;Gauteng;SawSee;2016/03/03;13:09:00;13;Thursday;Early Afternoon;March;21;18-25
787730;32;male;white;Mpumalanga;Cartoon Network;2016/03/21;21:45:00;21;Monday;Evening;March;267;26-35
797667;29;male;white;North West;E! Entertainment;2016/02/17;21:58:00;21;Wednesday;Evening;February;30;26-35
926603;28;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/30;12:07:00;12;Wednesday;Late Morning;March;1538;26-35
940093;45;male;coloured;Western Cape;ICC Cricket World Cup 2011;2016/03/29;12:58:00;12;Tuesday;Late Morning;March;2482;36-50
940093;45;male;coloured;Western Cape;CNN;2016/03/29;19:54:00;19;Tuesday;Evening;March;29;36-50
630358;34;female;black;Western Cape;Channel O;2016/01/11;16:08:00;16;Monday;Late Afternoon;January;6672;26-35
630358;34;female;black;Western Cape;Africa Magic;2016/01/12;12:35:00;12;Tuesday;Late Morning;January;1291;26-35
803936;35;male;coloured;Gauteng;Africa Magic;2016/02/19;20:57:00;20;Friday;Evening;February;57;26-35
803936;35;male;coloured;Gauteng;E! Entertainment;2016/02/16;02:08:00;2;Tuesday;Late Night;February;34;26-35
803936;35;male;coloured;Gauteng;Africa Magic;2016/02/17;22:29:00;22;Wednesday;Evening;February;84;26-35
803936;35;male;coloured;Gauteng;Channel O;2016/03/07;13:17:00;13;Monday;Early Afternoon;March;204;26-35
2360203;42;male;black;Eastern Cape;Break in transmission;2016/02/10;13:45:00;13;Wednesday;Early Afternoon;February;19;36-50
820878;26;male;coloured;Western Cape;Trace TV;2016/03/25;14:07:00;14;Friday;Early Afternoon;March;240;26-35
820878;26;male;coloured;Western Cape;Trace TV;2016/03/26;19:18:00;19;Saturday;Evening;March;51;26-35
820878;26;male;coloured;Western Cape;CNN;2016/03/27;14:02:00;14;Sunday;Early Afternoon;March;48;26-35
820879;28;male;black;Gauteng;SawSee;2016/03/28;17:38:00;17;Monday;Late Afternoon;March;298;26-35
820879;28;male;black;Gauteng;Africa Magic;2016/03/27;11:36:00;11;Sunday;Late Morning;March;91;26-35
789072;42;male;black;Gauteng;CNN;2016/02/14;20:12:00;20;Sunday;Evening;February;13;36-50
789072;42;male;black;Gauteng;SuperSport Blitz;2016/02/02;20:11:00;20;Tuesday;Evening;February;208;36-50
789072;42;male;black;Gauteng;SuperSport Blitz;2016/02/10;16:35:00;16;Wednesday;Late Afternoon;February;442;36-50
789072;42;male;black;Gauteng;SuperSport Blitz;2016/02/03;11:33:00;11;Wednesday;Late Morning;February;20;36-50
2287122;29;male;coloured;Western Cape;Supersport Live Events;2016/03/05;17:22:00;17;Saturday;Late Afternoon;March;1908;26-35
789076;31;female;black;Mpumalanga;Cartoon Network;2016/02/12;19:49:00;19;Friday;Evening;February;163;26-35
772221;48;male;black;North West;MK;2016/02/03;08:40:00;8;Wednesday;Early Morning;February;143;36-50
789078;27;male;white;Northern Cape;Cartoon Network;2016/02/22;22:56:00;22;Monday;Evening;February;26;26-35
789078;27;male;white;Northern Cape;Trace TV;2016/02/23;19:31:00;19;Tuesday;Evening;February;69;26-35
930477;34;male;indian_asian;Gauteng;E! Entertainment;2016/03/30;09:08:00;9;Wednesday;Early Morning;March;6422;26-35
930477;34;male;indian_asian;Gauteng;CNN;2016/03/30;09:42:00;9;Wednesday;Early Morning;March;1965;26-35
930477;34;male;indian_asian;Gauteng;CNN;2016/03/28;10:36:00;10;Monday;Late Morning;March;4170;26-35
793905;41;female;black;Limpopo;Africa Magic;2016/03/14;21:23:00;21;Monday;Evening;March;70;36-50
793905;41;female;black;Limpopo;Africa Magic;2016/03/04;18:33:00;18;Friday;Late Afternoon;March;90;36-50
809380;32;male;white;Free State;ICC Cricket World Cup 2011;2016/03/15;15:55:00;15;Tuesday;Early Afternoon;March;2744;26-35
808186;26;male;black;Gauteng;Channel O;2016/02/26;09:13:00;9;Friday;Early Morning;February;24;26-35
808186;26;male;black;Gauteng;Trace TV;2016/03/24;19:51:00;19;Thursday;Evening;March;63;26-35
808186;26;male;black;Gauteng;Channel O;2016/02/25;19:48:00;19;Thursday;Evening;February;12;26-35
809382;24;male;black;Gauteng;Africa Magic;2016/02/20;22:15:00;22;Saturday;Evening;February;871;18-25
809382;24;male;black;Gauteng;CNN;2016/02/28;19:27:00;19;Sunday;Evening;February;278;18-25
786446;56;female;None;Free State;Africa Magic;2016/02/01;19:38:00;19;Monday;Evening;February;167;50+
789082;26;male;indian_asian;Limpopo;Supersport Live Events;2016/02/05;14:29:00;14;Friday;Early Afternoon;February;1080;26-35
789082;26;male;indian_asian;Limpopo;Supersport Live Events;2016/02/16;23:35:00;23;Tuesday;Late Night;February;12974;26-35
789082;26;male;indian_asian;Limpopo;ICC Cricket World Cup 2011;2016/03/05;11:53:00;11;Saturday;Late Morning;March;6556;26-35
789082;26;male;indian_asian;Limpopo;Supersport Live Events;2016/02/28;07:57:00;7;Sunday;Early Morning;February;272;26-35
789082;26;male;indian_asian;Limpopo;Supersport Live Events;2016/02/23;21:47:00;21;Tuesday;Evening;February;36;26-35
483;34;male;coloured;Western Cape;CNN;2016/02/26;16:13:00;16;Friday;Late Afternoon;February;0;26-35
820897;38;male;black;Gauteng;SuperSport Blitz;2016/02/28;22:35:00;22;Sunday;Evening;February;430;36-50
806707;34;male;coloured;Western Cape;SuperSport Blitz;2016/01/28;09:43:00;9;Thursday;Early Morning;January;376;26-35
786452;28;male;white;Gauteng;Supersport Live Events;2016/03/11;18:50:00;18;Friday;Late Afternoon;March;82;26-35
786452;28;male;white;Gauteng;Boomerang;2016/02/29;01:09:00;1;Monday;Late Night;February;1251;26-35
940108;22;male;black;Mpumalanga;Trace TV;2016/03/30;18:31:00;18;Wednesday;Late Afternoon;March;27;18-25
940108;22;male;black;Mpumalanga;ICC Cricket World Cup 2011;2016/03/26;17:39:00;17;Saturday;Late Afternoon;March;194;18-25
940108;22;male;black;Mpumalanga;Cartoon Network;2016/03/29;08:47:00;8;Tuesday;Early Morning;March;0;18-25
866623;40;male;other;Western Cape;CNN;2016/03/11;00:15:00;0;Friday;Late Night;March;692;36-50
772227;29;female;black;Limpopo;Africa Magic;2016/02/01;06:23:00;6;Monday;Early Morning;February;0;26-35
772227;29;female;black;Limpopo;Trace TV;2016/03/21;10:49:00;10;Monday;Late Morning;March;45;26-35
764800;28;male;black;Gauteng;DStv Events 1;2016/01/21;21:30:00;21;Thursday;Evening;January;730;26-35
866624;19;male;white;Free State;Supersport Live Events;2016/03/11;12:23:00;12;Friday;Late Morning;March;116;18-25
866624;19;male;white;Free State;Trace TV;2016/03/10;22:46:00;22;Thursday;Evening;March;180;18-25
809387;24;male;white;North West;Africa Magic;2016/02/20;15:48:00;15;Saturday;Early Afternoon;February;35;18-25
925034;37;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/30;10:41:00;10;Wednesday;Late Morning;March;6;36-50
866626;26;male;black;Free State;Channel O;2016/03/17;20:31:00;20;Thursday;Evening;March;45;26-35
772230;21;male;black;Mpumalanga;Africa Magic;2016/01/04;06:27:00;6;Monday;Early Morning;January;444;18-25
772230;21;male;black;Mpumalanga;Cartoon Network;2016/01/03;11:09:00;11;Sunday;Late Morning;January;0;18-25
772230;21;male;black;Mpumalanga;SawSee;2016/01/04;00:28:00;0;Monday;Late Night;January;6;18-25
772230;21;male;black;Mpumalanga;Supersport Live Events;2016/01/09;20:36:00;20;Saturday;Evening;January;2046;18-25
772230;21;male;black;Mpumalanga;Boomerang;2016/01/05;00:01:00;0;Tuesday;Late Night;January;6;18-25
772230;21;male;black;Mpumalanga;Cartoon Network;2016/01/03;10:59:00;10;Sunday;Late Morning;January;15;18-25
809392;37;male;coloured;Western Cape;ICC Cricket World Cup 2011;2016/03/08;11:23:00;11;Tuesday;Late Morning;March;256;36-50
892936;32;male;black;Northern Cape;Africa Magic;2016/02/02;06:44:00;6;Tuesday;Early Morning;February;44;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/03/11;15:28:00;15;Friday;Early Afternoon;March;649;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/03/08;19:56:00;19;Tuesday;Evening;March;770;26-35
892936;32;male;black;Northern Cape;Trace TV;2016/01/25;17:02:00;17;Monday;Late Afternoon;January;276;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/03/18;07:51:00;7;Friday;Early Morning;March;162;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/01/27;10:47:00;10;Wednesday;Late Morning;January;71;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/01/21;20:06:00;20;Thursday;Evening;January;7;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/01/16;16:12:00;16;Saturday;Late Afternoon;January;74;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/01/27;07:21:00;7;Wednesday;Early Morning;January;14;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/01/15;16:19:00;16;Friday;Late Afternoon;January;204;26-35
892936;32;male;black;Northern Cape;Channel O;2016/01/12;21:06:00;21;Tuesday;Evening;January;471;26-35
892936;32;male;black;Northern Cape;Supersport Live Events;2016/01/22;17:57:00;17;Friday;Late Afternoon;January;710;26-35
892936;32;male;black;Northern Cape;Channel O;2016/01/19;10:30:00;10;Tuesday;Late Morning;January;102;26-35
892936;32;male;black;Northern Cape;Africa Magic;2016/01/18;15:56:00;15;Monday;Early Afternoon;January;358;26-35
892936;32;male;black;Northern Cape;ICC Cricket World Cup 2011;2016/03/12;10:46:00;10;Saturday;Late Morning;March;922;26-35
1106931;20;male;black;Gauteng;Channel O;2016/03/05;21:21:00;21;Saturday;Evening;March;453;18-25
1106931;20;male;black;Gauteng;Supersport Live Events;2016/03/06;15:08:00;15;Sunday;Early Afternoon;March;46;18-25
2406529;26;male;black;Northern Cape;Channel O;2016/02/26;20:31:00;20;Friday;Evening;February;33;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/02/11;21:17:00;21;Thursday;Evening;February;1266;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/03/11;17:32:00;17;Friday;Late Afternoon;March;1443;26-35
2406529;26;male;black;Northern Cape;Africa Magic;2016/02/10;18:06:00;18;Wednesday;Late Afternoon;February;84;26-35
2406529;26;male;black;Northern Cape;Boomerang;2016/01/13;09:25:00;9;Wednesday;Early Morning;January;48;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/01/28;16:23:00;16;Thursday;Late Afternoon;January;45;26-35
2406529;26;male;black;Northern Cape;Channel O;2016/01/06;15:10:00;15;Wednesday;Early Afternoon;January;96;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/01/23;13:25:00;13;Saturday;Early Afternoon;January;303;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/01/13;16:49:00;16;Wednesday;Late Afternoon;January;1347;26-35
2406529;26;male;black;Northern Cape;Channel O;2016/01/13;11:20:00;11;Wednesday;Late Morning;January;408;26-35
2406529;26;male;black;Northern Cape;Boomerang;2016/01/02;13:32:00;13;Saturday;Early Afternoon;January;163;26-35
2406529;26;male;black;Northern Cape;Channel O;2016/01/28;10:41:00;10;Thursday;Late Morning;January;87;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/01/26;17:01:00;17;Tuesday;Late Afternoon;January;45;26-35
2406529;26;male;black;Northern Cape;Boomerang;2016/01/11;15:16:00;15;Monday;Early Afternoon;January;133;26-35
2406529;26;male;black;Northern Cape;Boomerang;2016/01/03;08:40:00;8;Sunday;Early Morning;January;118;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/02/12;21:35:00;21;Friday;Evening;February;213;26-35
2406529;26;male;black;Northern Cape;CNN;2016/03/07;07:22:00;7;Monday;Early Morning;March;308;26-35
2406529;26;male;black;Northern Cape;Trace TV;2016/03/01;08:33:00;8;Tuesday;Early Morning;March;138;26-35
772232;58;male;coloured;Western Cape;SuperSport Blitz;2016/01/22;20:18:00;20;Friday;Evening;January;1166;50+
772232;58;male;coloured;Western Cape;Trace TV;2016/01/05;12:10:00;12;Tuesday;Late Morning;January;2412;50+
791644;40;male;white;Kwazulu Natal;SuperSport Blitz;2016/02/16;13:44:00;13;Tuesday;Early Afternoon;February;14;36-50
809395;20;male;coloured;Mpumalanga;Cartoon Network;2016/02/21;21:45:00;21;Sunday;Evening;February;19;18-25
905127;37;male;white;Eastern Cape;Supersport Live Events;2016/03/24;13:07:00;13;Thursday;Early Afternoon;March;1612;36-50
905127;37;male;white;Eastern Cape;Trace TV;2016/03/23;15:24:00;15;Wednesday;Early Afternoon;March;0;36-50
793912;25;male;black;Gauteng;Supersport Live Events;2016/02/14;22:45:00;22;Sunday;Evening;February;2532;18-25
779770;37;male;coloured;Gauteng;Channel O;2016/01/16;12:58:00;12;Saturday;Late Morning;January;177;36-50
779770;37;male;coloured;Gauteng;Supersport Live Events;2016/01/16;13:57:00;13;Saturday;Early Afternoon;January;6;36-50
809398;37;male;black;Western Cape;Supersport Live Events;2016/01/05;22:27:00;22;Tuesday;Evening;January;1566;36-50
789090;27;male;black;Gauteng;Supersport Live Events;2016/02/01;19:09:00;19;Monday;Evening;February;100;26-35
789090;27;male;black;Gauteng;SuperSport Blitz;2016/02/09;13:10:00;13;Tuesday;Early Afternoon;February;180;26-35
789091;33;male;black;Mpumalanga;Africa Magic;2016/02/01;19:14:00;19;Monday;Evening;February;57;26-35
789091;33;male;black;Mpumalanga;SuperSport Blitz;2016/03/07;07:57:00;7;Monday;Early Morning;March;4;26-35
789091;33;male;black;Mpumalanga;SuperSport Blitz;2016/03/16;16:20:00;16;Wednesday;Late Afternoon;March;48;26-35
869356;0;None;None;None;ICC Cricket World Cup 2011;2016/03/15;09:46:00;9;Tuesday;Early Morning;March;78;Under 18
859416;25;male;coloured;Western Cape;Cartoon Network;2016/03/10;17:55:00;17;Thursday;Late Afternoon;March;174;18-25
772243;19;male;coloured;Eastern Cape;CNN;2016/02/04;21:17:00;21;Thursday;Evening;February;232;18-25
772243;19;male;coloured;Eastern Cape;Supersport Live Events;2016/01/29;18:52:00;18;Friday;Late Afternoon;January;72;18-25
772243;19;male;coloured;Eastern Cape;Cartoon Network;2016/02/03;20:19:00;20;Wednesday;Evening;February;65;18-25
803958;21;male;white;Gauteng;Supersport Live Events;2016/03/24;15:07:00;15;Thursday;Early Afternoon;March;232;18-25
803958;21;male;white;Gauteng;Supersport Live Events;2016/03/11;11:59:00;11;Friday;Late Morning;March;7710;18-25
803958;21;male;white;Gauteng;kykNET;2016/01/06;23:07:00;23;Wednesday;Late Night;January;354;18-25
803958;21;male;white;Gauteng;SuperSport Blitz;2016/01/06;23:26:00;23;Wednesday;Late Night;January;0;18-25
803958;21;male;white;Gauteng;Supersport Live Events;2016/03/19;17:57:00;17;Saturday;Late Afternoon;March;170;18-25
803958;21;male;white;Gauteng;SuperSport Blitz;2016/03/05;12:59:00;12;Saturday;Late Morning;March;94;18-25
809401;30;male;indian_asian;Limpopo;Channel O;2016/03/06;15:02:00;15;Sunday;Early Afternoon;March;30;26-35
785456;41;female;white;Gauteng;E! Entertainment;2016/02/11;12:36:00;12;Thursday;Late Morning;February;108;36-50
2360230;23;male;black;Gauteng;Channel O;2016/01/19;22:53:00;22;Tuesday;Evening;January;354;18-25
469134;0;None;None;None;SuperSport Blitz;2016/03/29;11:40:00;11;Tuesday;Late Morning;March;0;Under 18
2090895;46;male;black;Gauteng;Trace TV;2016/01/22;05:08:00;5;Friday;Late Night;January;24;36-50
820910;27;male;black;Mpumalanga;Trace TV;2016/02/11;22:51:00;22;Thursday;Evening;February;8643;26-35
820910;27;male;black;Mpumalanga;Channel O;2016/03/11;09:14:00;9;Friday;Early Morning;March;57;26-35
820910;27;male;black;Mpumalanga;Channel O;2016/01/08;19:36:00;19;Friday;Evening;January;828;26-35
820910;27;male;black;Mpumalanga;Trace TV;2016/01/06;18:11:00;18;Wednesday;Late Afternoon;January;225;26-35
820910;27;male;black;Mpumalanga;Trace TV;2016/03/12;10:03:00;10;Saturday;Late Morning;March;555;26-35
620473;53;male;coloured;Western Cape;Supersport Live Events;2016/01/12;22:40:00;22;Tuesday;Evening;January;278;50+
279464;0;None;None;None;SuperSport Blitz;2016/03/29;22:38:00;22;Tuesday;Evening;March;64;Under 18
866643;22;male;black;Mpumalanga;Trace TV;2016/03/08;23:00:00;23;Tuesday;Late Night;March;117;18-25
866643;22;male;black;Mpumalanga;Africa Magic;2016/03/19;22:33:00;22;Saturday;Evening;March;1279;18-25
866643;22;male;black;Mpumalanga;Cartoon Network;2016/03/20;06:03:00;6;Sunday;Early Morning;March;146;18-25
866643;22;male;black;Mpumalanga;Channel O;2016/03/17;10:27:00;10;Thursday;Late Morning;March;150;18-25
892947;28;male;black;Mpumalanga;Trace TV;2016/03/19;19:00:00;19;Saturday;Evening;March;108;26-35
789095;20;male;black;Free State;Channel O;2016/02/14;08:56:00;8;Sunday;Early Morning;February;366;18-25
789095;20;male;black;Free State;Boomerang;2016/03/01;13:57:00;13;Tuesday;Early Afternoon;March;907;18-25
886109;31;male;indian_asian;Eastern Cape;ICC Cricket World Cup 2011;2016/03/20;12:10:00;12;Sunday;Late Morning;March;156;26-35
859872;39;male;indian_asian;Gauteng;Supersport Live Events;2016/03/24;17:49:00;17;Thursday;Late Afternoon;March;692;36-50
859872;39;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/23;10:26:00;10;Wednesday;Late Morning;March;36;36-50
859872;39;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/23;10:44:00;10;Wednesday;Late Morning;March;160;36-50
859872;39;male;indian_asian;Gauteng;ICC Cricket World Cup 2011;2016/03/05;13:34:00;13;Saturday;Early Afternoon;March;1376;36-50
905163;43;male;coloured;Western Cape;Cartoon Network;2016/03/22;18:28:00;18;Tuesday;Late Afternoon;March;0;36-50
2203811;36;male;None;Gauteng;Supersport Live Events;2016/01/11;03:33:00;3;Monday;Late Night;January;18;36-50
2203811;36;male;None;Gauteng;Boomerang;2016/01/08;07:47:00;7;Friday;Early Morning;January;50;36-50
809407;33;female;black;Limpopo;Africa Magic;2016/02/09;06:49:00;6;Tuesday;Early Morning;February;1564;26-35
2165751;19;male;black;Mpumalanga;Channel O;2016/03/29;15:22:00;15;Tuesday;Early Afternoon;March;249;18-25
636464;32;male;black;Gauteng;Africa Magic;2016/01/28;10:26:00;10;Thursday;Late Morning;January;104;26-35
919621;24;male;indian_asian;Eastern Cape;ICC Cricket World Cup 2011;2016/03/30;10:20:00;10;Wednesday;Late Morning;March;6;18-25
919622;37;male;white;Gauteng;ICC Cricket World Cup 2011;2016/03/29;12:48:00;12;Tuesday;Late Morning;March;182;36-50
832217;42;male;black;Limpopo;SuperSport Blitz;2016/03/14;16:39:00;16;Monday;Late Afternoon;March;2250;36-50
940130;39;male;black;Kwazulu Natal;SuperSport Blitz;2016/03/30;07:19:00;7;Wednesday;Early Morning;March;22;36-50
832218;39;male;coloured;Western Cape;Supersport Live Events;2016/03/12;09:12:00;9;Saturday;Early Morning;March;64;36-50
832218;39;male;coloured;Western Cape;SuperSport Blitz;2016/03/28;13:35:00;13;Monday;Early Afternoon;March;598;36-50
772251;31;male;black;Gauteng;Supersport Live Events;2016/02/02;23:42:00;23;Tuesday;Late Night;February;540;26-35
772251;31;male;black;Gauteng;Trace TV;2016/03/03;23:25:00;23;Thursday;Late Night;March;90;26-35
772251;31;male;black;Gauteng;Boomerang;2016/03/03;21:42:00;21;Thursday;Evening;March;93;26-35
772251;31;male;black;Gauteng;Channel O;2016/01/23;22:39:00;22;Saturday;Evening;January;750;26-35
772251;31;male;black;Gauteng;Channel O;2016/01/23;09:07:00;9;Saturday;Early Morning;January;21;26-35
772251;31;male;black;Gauteng;Trace TV;2016/01/24;16:54:00;16;Sunday;Late Afternoon;January;348;26-35
789099;41;male;None;Gauteng;Break in transmission;2016/02/11;09:47:00;9;Thursday;Early Morning;February;17;36-50
580854;0;None;None;None;Cartoon Network;2016/03/27;18:59:00;18;Sunday;Late Afternoon;March;3898;Under 18
869372;25;male;black;Gauteng;Boomerang;2016/02/04;20:34:00;20;Thursday;Evening;February;9;18-25
869372;25;male;black;Gauteng;Channel O;2016/01/31;18:40:00;18;Sunday;Late Afternoon;January;21;18-25
1999958;24;male;indian_asian;Mpumalanga;ICC Cricket World Cup 2011;2016/03/19;11:03:00;11;Saturday;Late Morning;March;1748;18-25
1999958;24;male;indian_asian;Mpumalanga;ICC Cricket World Cup 2011;2016/03/19;11:06:00;11;Saturday;Late Morning;March;0;18-25
778797;47;male;indian_asian;Kwazulu Natal;Cartoon Network;2016/02/09;17:29:00;17;Tuesday;Late Afternoon;February;62;36-50
803967;43;male;black;Kwazulu Natal;Boomerang;2016/01/06;20:23:00;20;Wednesday;Evening;January;498;36-50
803967;43;male;black;Kwazulu Natal;Trace TV;2016/01/07;19:36:00;19;Thursday;Evening;January;0;36-50
803967;43;male;black;Kwazulu Natal;Supersport Live Events;2016/01/08;16:49:00;16;Friday;Late Afternoon;January;8512;36-50
803967;43;male;black;Kwazulu Natal;Supersport Live Events;2016/01/31;11:05:00;11;Sunday;Late Morning;January;120;36-50
803967;43;male;black;Kwazulu Natal;Trace TV;2016/01/07;09:37:00;9;Thursday;Early Morning;January;4704;36-50
892954;35;male;black;Mpumalanga;Supersport Live Events;2016/03/15;22:23:00;22;Tuesday;Evening;March;78;26-35
779785;37;male;black;Kwazulu Natal;Africa Magic;2016/01/05;12:49:00;12;Tuesday;Late Morning;January;17;36-50
779785;37;male;black;Kwazulu Natal;Africa Magic;2016/01/06;20:28:00;20;Wednesday;Evening;January;34;36-50
779785;37;male;black;Kwazulu Natal;Africa Magic;2016/03/09;19:06:00;19;Wednesday;Evening;March;373;36-50
789103;47;female;black;Eastern Cape;Supersport Live Events;2016/02/26;15:52:00;15;Friday;Early Afternoon;February;32;36-50
789103;47;female;black;Eastern Cape;Cartoon Network;2016/02/16;17:43:00;17;Tuesday;Late Afternoon;February;3678;36-50
789103;47;female;black;Eastern Cape;Africa Magic;2016/01/31;01:02:00;1;Sunday;Late Night;January;1178;36-50
789103;47;female;black;Eastern Cape;Africa Magic;2016/02/17;21:16:00;21;Wednesday;Evening;February;721;36-50
789103;47;female;black;Eastern Cape;Africa Magic;2016/01/22;15:29:00;15;Friday;Early Afternoon;January;187;36-50
789103;47;female;black;Eastern Cape;Boomerang;2016/02/03;19:32:00;19;Wednesday;Evening;February;563;36-50
789103;47;female;black;Eastern Cape;Cartoon Network;2016/02/28;16:56:00;16;Sunday;Late Afternoon;February;1;36-50
789105;34;male;black;Mpumalanga;Channel O;2016/02/09;21:34:00;21;Tuesday;Evening;February;549;26-35
819562;33;male;coloured;Western Cape;Cartoon Network;2016/02/28;19:33:00;19;Sunday;Evening;February;39;26-35
819562;33;male;coloured;Western Cape;kykNET;2016/02/28;19:46:00;19;Sunday;Evening;February;135;26-35
820924;29;male;indian_asian;Gauteng;Supersport Live Events;2016/03/24;14:15:00;14;Thursday;Early Afternoon;March;152;26-35
820924;29;male;indian_asian;Gauteng;Supersport Live Events;2016/03/24;13:25:00;13;Thursday;Early Afternoon;March;2424;26-35
2420956;36;male;indian_asian;Limpopo;SawSee;2016/03/30;08:53:00;8;Wednesday;Early Morning;March;111;36-50
882584;30;male;indian_asian;Gauteng;Supersport Live Events;2016/03/19;11:27:00;11;Saturday;Late Morning;March;18;26-35
591868;0;None;None;None;SuperSport Blitz;2016/01/17;00:32:00;0;Sunday;Late Night;January;4;Under 18
789107;25;male;black;Limpopo;Supersport Live Events;2016/02/05;18:44:00;18;Friday;Late Afternoon;February;202;18-25
789109;32;female;black;Gauteng;Channel O;2016/02/11;14:14:00;14;Thursday;Early Afternoon;February;2676;26-35
820927;23;male;None;Gauteng;ICC Cricket World Cup 2011;2016/03/04;08:06:00;8;Friday;Early Morning;March;578;18-25
820927;23;male;None;Gauteng;Supersport Live Events;2016/03/04;08:07:00;8;Friday;Early Morning;March;12;18-25
851227;32;male;black;Gauteng;ICC Cricket World Cup 2011;2016/03/06;09:11:00;9;Sunday;Early Morning;March;602;26-35
85476;34;female;black;Kwazulu Natal;Africa Magic;2016/01/02;16:48:00;16;Saturday;Late Afternoon;January;126;26-35
832225;28;female;black;Mpumalanga;Africa Magic;2016/03/01;05:31:00;5;Tuesday;Late Night;March;183;26-35
926675;27;male;indian_asian;Kwazulu Natal;ICC Cricket World Cup 2011;2016/03/30;10:50:00;10;Wednesday;Late Morning;March;898;26-35
820928;28;male;coloured;Western Cape;SuperSport Blitz;2016/02/24;21:34:00;21;Wednesday;Evening;February;362;26-35
901691;33;male;white;Kwazulu Natal;ICC Cricket World Cup 2011;2016/03/25;15:18:00;15;Friday;Early Afternoon;March;270;26-35
793938;48;male;indian_asian;Kwazulu Natal;Supersport Live Events;2016/03/05;20:16:00;20;Saturday;Evening;March;48;36-50
866660;20;male;black;North West;ICC Cricket World Cup 2011;2016/03/13;15:30:00;15;Sunday;Early Afternoon;March;64;18-25
86003;30;male;black;Gauteng;Supersport Live Events;2016/01/08;16:51:00;16;Friday;Late Afternoon;January;52;26-35
621695;20;female;None;Western Cape;DStv Events 1;2016/01/14;20:17:00;20;Thursday;Evening;January;20;18-25
621695;20;female;None;Western Cape;Boomerang;2016/01/11;20:15:00;20;Monday;Evening;January;21;18-25
621695;20;female;None;Western Cape;SuperSport Blitz;2016/01/13;11:02:00;11;Wednesday;Late Morning;January;8;18-25
789112;23;male;black;Gauteng;Trace TV;2016/02/18;12:25:00;12;Thursday;Late Morning;February;108;18-25
789112;23;male;black;Gauteng;Cartoon Network;2016/02/06;14:12:00;14;Saturday;Early Afternoon;February;740;18-25
789112;23;male;black;Gauteng;Trace TV;2016/02/06;21:08:00;21;Saturday;Evening;February;0;18-25
809422;59;male;white;Gauteng;Africa Magic;2016/02/21;18:46:00;18;Sunday;Late Afternoon;February;28;50+
809422;59;male;white;Gauteng;Africa Magic;2016/02/21;18:46:00;18;Sunday;Late Afternoon;February;28;50+
820932;31;male;black;Gauteng;CNN;2016/03/02;06:03:00;6;Wednesday;Early Morning;March;91;26-35
820932;31;male;black;Gauteng;ICC Cricket World Cup 2011;2016/03/02;10:59:00;10;Wednesday;Late Morning;March;0;26-35
